GeneID	GSM2466364	GSM2466365	GSM2466366	GSM2466367	GSM2466368	GSM2466369	GSM2466370	GSM2466371	GSM2466372	GSM2466373	GSM2466374	GSM2466375	GSM2466376	GSM2466377	GSM2466378
85464	10.87	6.544	16.41	18.56	3.078	4.795	11.66	6.619	8.471	7.321	10.57	6.188	14.87	12.78	16.15
107984990	0.3599	0.1745	0.627	0.4123	0.8809	0.09987	0.4359	0.3004	0.2996	0.1225	1.03	0.1385	0	0.3885	0.5173
374786	0.135	0.1378	0.4386	0.469	0.1469	0.1104	0.1836	0.2056	0.1183	0.2129	0.1627	0.175	0.1939	0.2045	0.1839
84081	79.68	48.27	88.14	90.92	42.86	48.35	54.52	34.94	40.15	25.78	36.71	29.75	68.11	50.74	78.57
494335	2.671	1.554	1.063	0.9791	2.324	2.964	1.725	0.5944	10.67	1.454	0.7643	1.644	1.714	0.7687	3.071
100423003	2.678	1.298	1.333	0.6136	1.456	1.486	1.081	0.745	5.573	0.9114	0.958	1.03	1.074	0.9634	2.887
6532	0.103	0.02306	0.1341	0.109	0.1897	0.008797	0.128	0.05292	0.1451	0.03237	0.05671	0.0244	0.08904	0.05703	0.1253
105371720	0.1016	0	0	0	0	0	0	0	0	0	0.1454	0	0	0	0
642	72.72	38.6	100.3	101.9	54	45.95	66.35	38.49	43.01	30.4	39.61	27.07	67.55	36.27	41.13
105371721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1362	120.6	50.45	159.2	163.1	45.63	132.4	114.2	47.36	93.56	48.62	83.92	45.16	108.8	90.23	111.3
9527	35.95	18.14	41.59	46.14	24.46	18.26	33.12	17.7	28.14	17.23	28.25	17.36	34.37	29.04	37.6
26083	0	0	0.0497	0.02288	0.02716	0	0.04032	0	0	0	0	0	0.04007	0.07186	0
101927093	0.05859	0	0	0	0.2549	0	0	0	0	0	0.08384	0	0	0	0
107133515	18.16	10.15	24.36	22.29	11.76	9.699	18.29	11.18	15.55	10.97	17.1	10.42	21.37	19.68	26.62
6459	0.4408	0.272	0.7379	0.808	0.2833	0.4225	0.5824	0.4014	1.034	0.682	1.089	0.5859	0.9003	0.8938	1.065
105371723	0.343	0.2287	0.6829	0.5502	0.2099	0.09518	0.8308	0.2147	0.6424	0.6421	0.4909	0.231	0.2753	0.4936	0.09244
440423	19.42	10.19	31.64	28.87	8.69	4.938	17.98	9.809	12.65	9.847	14.99	6.783	19.35	17.01	14.7
51379	35.15	19.22	24.76	29.74	13.8	11.58	30.66	19.17	22.91	14.5	26.21	14.37	40.96	31.94	46.25
79915	14.09	9.432	17.93	17.31	1.05	0.8695	11.12	7.274	3.923	6.578	7.488	4.485	12.55	7.413	1.63
79736	12.13	6.366	18.07	16.69	8.031	9.515	9.759	5.65	8.483	4.836	9.42	4.522	10.92	9.018	8.606
55803	0.08016	0.2332	6.558	5.862	0.4883	0.1424	0.05177	0.1606	1.308	1.288	2.271	1.258	0.1544	1.615	0.4839
84282	0.1185	0.1149	8.048	9.064	15.28	7.6	0.04253	0.08793	0.1535	0.2689	0.1696	0.1216	0.02113	0.2274	0.03785
503645	0	0	0.2238	0.6868	0.08152	0.08318	0	0	0.1248	0	0	0	0	0	0
107984974	18.63	17.97	14.41	13.27	21.11	12.08	21.31	19.78	16.04	18.68	24.11	18.99	20.1	18.35	18.94
646030	0.4893	0.5338	2.131	1.345	0.4657	0.2036	0.6913	0.4764	1.12	0.9992	1.4	0.8472	0.7852	0.7921	1.582
105371722	3.424	0.8299	15.05	12.81	7.448	1.9	3.225	1.905	2.375	1.165	2.449	1.317	4.578	5.747	2.87
100616266	0	0	0	0.6055	0	0	0	0	1.1	0	0	0	0	0	0
4763	14.61	10.45	65.27	68.74	17.94	25.17	12.62	7.151	23.68	13.73	24.65	13.31	16.38	21.13	28.14
101927057	0	0.1766	0.1813	0.2782	0	0.06739	0.1961	0	0	0	0.08688	0	0	0	0.2618
4974	0.2546	0.08229	0.3942	0.2333	0.3077	0.06279	0.04568	0.03148	0.04709	0.07702	0.08096	0.04354	0.2724	0.3256	0.3659
2124	0.1193	0.1157	0.04749	0.1093	13.34	3.071	0.1155	0.07964	0.07942	0	0.1365	0.07343	0.3445	0.103	0.1371
2123	0.6444	0.2702	0.2254	0.2235	21.77	18.48	0.3375	0.09691	0.203	0.166	0.4237	0.1072	0.6429	0.3509	0.4756
84440	3.516	5.358	13.34	11.23	1.609	0.1691	4.612	5.107	17.49	7.784	20.43	9.851	4.928	18.4	21.4
105371725	0.201	0.2339	6.322	4.679	0	0	0.1947	0.2237	0.2677	0.6568	0.2301	0.4331	0.129	1.157	0.52
100616248	1.128	3.83	4.492	4.653	0	0	2.733	3.139	5.635	3.072	12.92	8.683	2.716	9.742	8.919
100189245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406968	0	0	0	0	0	0	0	0	0	0	0.8165	0	0	0.8211	0
100616449	0	0	0	0	1.214	0	0	0	0	0	0	0	0	0	0
100126356	0	0	0	0	1.476	0	0	0	0	0	0	0	0	0	0
55352	140.4	67.39	233.4	215.5	296	67	122.5	60.51	68.55	51.79	85.31	58.12	132.3	90.3	128
55813	33.6	23.32	63.94	71.2	46.38	32.11	30.34	24.14	29.94	20.27	23.28	20.8	27.82	20.9	33.76
23512	111.9	58.9	173.3	162.2	25.27	29.27	85.69	48.96	60.75	48.9	58.62	30.71	102	64.38	88.49
114659	8.196	5.233	17.46	14.13	5.404	4.437	7.941	5.108	16.44	8.944	17.88	9.199	8.418	10.8	15.95
6458	0.7239	0.663	1.641	1.585	0.8312	0.6249	1.234	0.7832	2.41	1.588	2.503	1.424	1.614	1.476	1.734
107985082	7.447	3.722	5.73	5.485	4.721	2.941	8.705	3.864	5.628	3.483	4.315	3.586	8.505	6.246	5.319
102724625	0.2415	0.2342	0.3934	0.2817	0.02388	0.02437	0.3191	0.0733	0.3289	0.1793	0.4398	0.169	0.1409	0.4423	0.4102
105371730	1.256	0.9135	2.313	2.849	1.332	1.812	1.369	0.6989	0.6796	0.7268	1.348	1.257	1.058	0.9941	1.625
55288	17.17	10.46	25.53	26.35	13.49	16.45	16.28	9.191	18.12	10.86	18.13	9.66	17.56	17.01	25.16
503640	0.4133	0.2805	0.9461	0.7575	0.1798	0.09174	0.4004	0.3679	0.5504	0.1125	1.36	0.318	0.4643	0.5352	0.594
105371731	0.03162	0	3.179	2.347	0	0	0	0	0	0	0	0	0	0	0
162494	1.441	0.3907	63.94	52.6	0.07428	0.08337	1.632	0.342	0.1364	0.344	0.2052	0.2102	1.49	0.8745	0.2552
105371732	0	0	3.72	4.007	0	0	0.1139	0.07848	0	0	0	0	0.1132	0	0
64149	20.49	11.99	25.79	26.81	5.537	11.68	17.55	8.94	16.37	10.04	13.31	7.431	19.25	19.1	18.33
693217	102	53.35	111.7	101.8	56.36	49.8	37.95	31.51	26.68	24	32.87	41.11	48.01	28.44	26.1
7756	83.89	51.6	93.17	86.78	49.26	37.98	74.92	55.56	58.62	41.08	66.23	32.84	75.16	56.12	49.64
5717	127.1	53.97	183.1	187.6	80.64	59.38	129.6	65.29	69.42	40.42	64.16	39.95	133.4	77.42	140.5
8851	7.869	4.188	9.285	10.14	2.92	3.854	7.351	6.419	10.98	3.748	7.321	6.303	11.38	16.5	22.45
4642	0	0.02517	0.04521	0.05352	36.77	2.708	0.01048	0.02888	0.0108	0.008833	0.01857	0	0	0.009336	0.01865
105371734	0	0	0.04225	0	0.04617	0	0	0	0	0	0	0	0	0	0.061
107985012	0.02496	0.0121	0.01242	0	0.06788	0.01385	0.02015	0	0	0.01699	0	0	0.02003	0.03592	0.01794
102724715	0	0	0	0	3.774	0	0	0	0	0	0.04172	0.04488	0	0	0
26022	0.02215	0	0.01103	0.09137	39.98	45.27	0.01789	0.01233	0.03688	0.06032	0.01585	0.01705	0	0.04782	0
102724731	0	0	0	0	0.8389	0.3154	0	0	0.06757	0	0	0	0	0	0
124912	0	0	0	0	0.4838	0.1097	0	0	0	0	0	0	0	0	0.07103
40	0.01175	0.03419	0	0.02154	0	0.01305	0	0.0654	0	0.032	0	0.03618	0	0.08457	0
105371737	0	0	0	0	0	0	0	0.03024	0	0.03699	0	0	0	0.0391	0
100506677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107987247	0	0	0	0.0262	0	0	0	0	0	0	0	0	0	0	0
107985035	0	0	0	0.009601	0	0	0	0	0	0	0	0	0	0	0
107985036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6347	0.2033	2.563	480.2	658.7	238.1	512.5	0	1.885	0	7.841	0	3.233	0	0.195	0.09739
6354	0	0	0.4936	2.5	8.159	0.7568	0	0	0	0	0	0	0	0	0
6356	0	0	0.04973	0	0	0	0	0	0	0	0	0	0	0	0
6355	0	0	0.05798	0.05339	4.689	0	0	0	0	0	0	0	0	0	0
6357	0	0	0	0	0.1327	0	0	0	0	0	0	0	0	0	0
6346	0	0	0.3366	0.1549	0	0.09382	0	0	0	0	0	0	0	0	0
105371738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400591	0	0	0	0	0.4099	0	0	0	0	0	0	0	0	0	0
124842	0	0	0	0	0.06585	0	0	0	0	0	0	0	0	0	0
105371740	0	0	0	0	0	0	0	0	0.1046	0	0	0	0	0	0
105371742	0.008629	0	0.03436	0.01582	0.009386	0.009577	0.02787	0	0	0.03524	0.03704	0.01328	0.01385	0.02483	0.0124
105371741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10693	5.412	4.171	5.318	5.575	4.101	3.029	2.988	2.059	4.659	3.306	4.699	2.99	3.489	6.357	1.363
91603	30.31	14.97	40.89	41.72	24.5	20	24.2	12.03	21.33	13.23	27.83	12.53	24.99	24.63	20.6
3980	17.92	6.961	16.79	18.28	7.299	7.283	20.8	9.62	18.49	8.546	18.94	7.365	23.28	18.43	25.29
117584	49.3	10.86	43.54	53.34	9.513	3.633	43.63	11.96	25.83	10.47	36.12	9.191	52.62	43.71	49.88
100529207	67.57	14.24	60.73	73.31	12.94	4.511	54.99	14.9	31.45	12.69	43.82	10.87	68.84	55.61	61.35
5892	11.84	4.153	18.99	17.5	4.696	3.266	9.709	3.951	5.013	4.039	4.309	2.413	13.36	9.471	5.835
54752	2.34	0.7563	2.994	2.859	1.98	1.031	3.118	1.447	4.513	2.225	6.218	2.801	3.457	2.779	3.683
54475	13.16	6.013	16.3	18.68	10.34	5.633	16.42	8.854	15.82	7.6	18.11	9.992	17.13	13.05	14.02
146862	0.008804	0	0	0.008069	0.009577	0	0	0	0	0.02397	0	0	0	0.01267	0.01265
146861	0.02679	0.05196	0.1067	0.09822	0.02915	0.02974	0.1298	0.05964	0.08921	0.03648	0.03834	0.04124	0.043	0.03856	0.03851
105371932	0.4288	0	6.061	6.052	3.265	4.95	0.2769	0.09544	0.3569	0.05838	0.3068	0.198	0.3441	0.8021	0.06163
162394	0.2807	0.1061	27.17	29.09	73.4	137.5	0.2919	0.1959	0.7761	0.2008	0.7147	0.1757	1.947	1.739	2.01
91607	1.691	0.03545	34.45	44.59	11.48	5.843	1.269	0.1322	1.065	0.224	0.8631	0.02813	6.102	2.512	1.708
105371933	0.08613	0	0.9858	0.7499	1.124	0.2868	0	0	0	0	0	0	0.622	0.1239	0.06189
55106	13.65	11.11	14.92	15.42	4.378	14.39	13.64	13.3	8.476	8.775	6.662	6.309	13.53	10.3	4.345
146857	0.1101	0.02464	2.829	1.949	0.3824	0.4419	0.1573	0.02357	0.04231	0.09227	0.05455	0.01304	0.2515	0.1097	0.07305
100506736	0.7805	0.4657	1.225	1.266	0.2068	0.4998	0.7271	0.5456	0.5331	0.4087	0.4439	0.385	0.6423	0.5472	0.6184
107985032	0.06072	0	0.1209	0.1669	0	0	0	0.06757	0	0	0.08688	0	0	0.08737	0
342618	0.02752	0.03335	0.1575	0.1009	0.03742	0	0.02222	0.03062	0.04581	0.04683	0.04922	0.03176	0.02208	0.0297	0.01977
107985033	0.07219	0	0.03593	0.06617	0.1178	0	0	0	0	0	0.05165	0.05556	0	0	0.05188
105371743	12.36	6.374	49.98	52.43	12.05	6.282	10.32	6.841	13.68	8.866	17.16	5.152	11.53	13.05	7.698
692076	2.588	0	6.183	3.795	3.942	0.5745	1.672	1.728	7.756	3.524	11.85	1.593	2.492	8.194	8.184
5193	15.31	8.8	28.82	29.7	24.36	18.46	15.71	7.665	18.3	8.724	16.17	8.918	15.95	18.91	11.14
163	157.9	103.5	217.7	210.3	131.8	130.1	189.9	122.2	184.7	116.9	166.5	82.38	195.6	212	118.6
91608	0.3815	0.01947	7.046	13.93	1.103	2.251	0.5188	0	0.2674	0.205	0.3161	0.01545	0.5156	0.6501	0.1154
246176	0.01488	0	0.01481	0.05454	0	0	0	0	0.04953	0.06076	0	0.1374	0	0	0
79148	0.02873	3.078	1.558	0.6055	0.8905	2.694	0	2.925	0.09564	2.953	0.0411	3.051	0	0	0
107985067	0	0	0.1821	0.1342	0	0.04062	0	0.08146	0	0.1993	0	0.2253	0	0	0
146853	0.04823	0	0.09602	0.08841	0	0.05354	0	0.05368	0	0.1313	0	0.07424	0	0	0
8148	306.1	152.9	506.3	506.2	222.1	196.1	234.8	150	134.7	98.52	171.5	105.7	265.1	182	169.1
256957	0.04022	0	0.1401	0.1474	0.04375	0	0.06494	0	0	0	0.02877	0	0	0.05787	0.0578
105371744	0	0	0.1371	0.06312	0.07492	0	0	0	0	0	0	0	0	0	0.09899
6352	0.03865	0.03748	0.3078	0.1063	0.883	0.3003	0.3745	0.1721	0.06435	0.1052	0	0.05949	0	0	0
105371745	0	0	0.1631	0.1501	0	0.2727	0.1323	0	0	0	0.1172	0	0	0	0.2354
100533789	0.00738	0.01431	1.961	1.454	0.05619	0	0	0	0	0	0	0	0	0	0.01061
201299	0.01699	0.01648	10.11	8.612	0.7948	0.01886	0	0	0.02829	0	0	0	0	0	0
57151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6360	0	0.02714	0.02786	0	0.03045	0	0	0.03115	0	0.0381	0	0	0	0.04027	0.04023
6358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985068	0	0	0	0.0181	0	0	0	0	0	0	0	0	0	0	0
6368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07246
6362	0	0	0	0.03455	0.04101	0	0	0	0	0	0	0	0	0	0
102724850	0	0	0.02832	0	0.04642	0.01579	0	0	0	0	0	0	0	0	0
6348	0	0	0	0	0.8403	0	0	0.07164	0	0	0	0	0	0	0
101927369	0	0.01055	0	0	0	0	0.01757	0	0	0	0	0.01675	0	0.01566	0
6351	0	0	0.07572	0	0	0	0	0	0	0.1036	0	0	0	0	0.1093
107985055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414059	2.036	0.998	3.313	3.753	2.358	1.774	2.475	1.097	7.145	3.249	6.737	2.629	2.109	3.561	5.948
414062	0	0	0	0	1.254	0	0	0.07127	0	0	0	0	0	0	0
9560	0	0	0	0	0	0	0	0	0	0.05456	0	0	0	0	0.05759
105371747	0.3672	0.08901	0.7309	0.673	0.3994	0.3056	0.2964	0.2043	0.6113	0.2499	0.2627	0	0.4419	0.3963	0.3958
102724862	2.035	1.075	3.103	3.443	2.058	1.607	2.528	1.161	7.232	3.428	7.467	2.851	2.24	4.036	6.506
102724956	1.712	0.8299	1.136	1.307	0.931	0.7916	2.994	1.27	7.362	4.078	6.736	2.415	2.289	4.721	5.945
101060321	2.246	1.189	2.968	3.395	1.966	1.49	2.689	1.178	8.402	3.884	7.684	2.821	2.403	4.569	6.697
102723414	0.3996	0.2583	0.928	0.9765	0.4346	0.1478	0.6452	0.2964	0.4434	0.1813	0.1906	0.205	0.6412	0.3833	0.3828
729877	1.828	1.165	3.067	3.326	2.045	1.536	2.403	1.119	7.433	3.359	7.267	2.853	2.326	3.945	6.605
84218	2.417	1.266	4.139	4.542	3.05	2.308	2.967	1.318	8.653	3.884	8.268	3.051	2.367	4.383	7.54
100510707	1.095	0.5309	2.05	2.198	1.56	1.128	1.389	0.5803	4.166	1.81	3.842	1.404	1.255	2.026	3.859
105371749	0.1742	0.08446	0.6935	0.3592	0.1421	0.04833	0.07032	0	0	0.1186	0	0.06703	0.1398	0.1253	0.1252
9326	46.58	27.96	62.8	57.55	37.82	19.09	40.99	24.54	39.69	24.38	39.35	28.73	42.86	35.8	41.98
80179	37.04	24.14	58.33	63.44	22.32	9.371	45.06	29.97	19.95	19.31	25.3	20.56	39.83	26	27.3
284098	23.51	10.26	27.4	26.86	12.21	7.51	16.56	8.959	7.235	5.379	9.234	5.6	14.72	7.32	7.5
79893	90.02	58.23	161.8	140.3	83.94	91.6	71.64	47.56	75.61	56.95	69.23	60.26	73.77	67.86	84.77
79154	24.94	12.96	37.32	40.99	7.339	4.86	26.19	13.46	14.96	8.567	21.86	9.336	24.93	22.17	15.2
107985031	2.809	1.788	7.427	6.838	1.05	0.8769	4.961	1.563	1.754	1.673	1.256	1.621	2.254	2.779	1.514
79922	5.06	2.47	6.404	7.33	6.1	2.318	7.161	3.891	8.48	2.905	11.33	4.883	8.856	7.699	8.942
105371750	0.005767	0.02796	0.04592	0.05814	0	0	0.04656	0.02567	0.4512	0.2826	1.081	0.3994	0.009255	0.2241	0.1077
105371751	0	0	0	0.05121	0	0	0	0.02073	0.03101	0.02536	0.0533	0.02867	0	0	0.02677
102723471	0.1184	0	0.05894	0.1266	0	0	0.3824	0	0.03286	0	0.08473	0	0.3484	0.2272	0
3975	0.2932	0.01422	0.1021	0.05374	0	0	0.1894	0.01631	0.1464	0	0.1049	0.06769	0.1412	0.1899	0.02107
26574	84.98	59.88	133.6	128.9	92.18	47.76	88.04	70.54	63.56	46.35	67.91	60.79	91.91	73.2	71.71
100422969	0	0	0	0	0	0	1.175	0	0	0	0	0	0	0	0
105371753	0.09444	0.1068	0.1723	0.2164	0.01712	0	0.1017	0.05255	0.1048	0.06429	0.1577	0	0.101	0.06795	0.181
31	50.38	37.6	46.45	46.38	24.98	31.18	58.52	48.47	32.41	27.47	32.45	25.01	57.09	39.16	49.52
106635523	0	0	0	0	0	0	0	0	0	0.3906	0	0.4416	0	0.4129	0
284099	0.05854	0.07569	0.2914	0.1788	0.02123	0	0.1891	0.152	0.1299	0.05314	0.1955	0.03004	0.09395	0.1123	0.1122
6871	15.64	7.792	30.28	28.56	12.18	8.394	13.87	7.154	10.47	7.765	11.8	5.19	14.4	11.73	8.304
11072	24.27	11.3	36.56	35.38	45.27	39.23	20.69	12.86	18.94	10.45	14.04	11.02	26.19	21.82	40.25
11276	28.8	15.19	46.1	40.86	16.56	25.67	29.44	16.64	27.68	15.35	30.79	15.12	33.41	31.54	33.35
11056	28.41	13.56	28.54	27.6	13.78	20.44	26.48	14.04	17.14	9.388	17.32	9.377	29.5	16.83	23.1
102465136	4.146	2.233	3.668	2.111	5.011	2.045	2.975	4.614	4.601	5.017	1.977	3.545	2.957	1.326	4.634
105371755	0.7342	0.4382	0.5341	0.2588	0.06144	0.3448	0.7296	0.4086	0.5171	0.2691	1.172	0.3043	0.5439	0.4064	0.4465
105371756	0.9813	0.4305	1.14	0.8565	0.2287	0.778	1.132	0.8581	0.8168	0.4135	0.8693	0.4675	1.237	0.6724	1.075
6928	0	0.009896	0.01016	0.009353	0.0111	0.01133	0.01648	0	0.01699	0	0.02921	0	0	0.04406	0.01467
107985009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371754	0	0	0	0.009471	0	0	0	0	0	0	0	0	0	0	0
105371757	0	0	0	0	0.2344	0	0	0	0	0	0	0	0	0	0
284100	0.08181	0.119	0.1221	0.09372	0.06674	0.0681	0.1321	0.09104	0.1362	0.05569	0.1171	0.1574	0.09847	0.08829	0.1176
101060351	2.064	1.067	2.81	3.107	1.813	1.334	2.508	1.06	7.664	3.335	7.545	2.74	2.257	3.916	6.617
102723608	0.5443	0.2639	1.084	1.122	0.7401	0.3021	0.4394	0.1514	0.6796	0.3705	0.1947	0	0.6551	0.3916	0.3911
101060376	2.862	1.605	4.595	4.699	3.019	2.03	3.717	1.593	11.04	5.015	11.08	4.29	3.495	5.766	9.837
101060389	1.911	1.089	2.859	3.152	1.965	1.388	2.319	1.005	6.959	3.074	6.81	2.353	2.1	3.566	6.208
102723819	0.4579	0.296	1.063	1.259	0.6641	0.3388	0.4929	0.3397	0.7622	0.4156	0.4368	0.2349	0.7348	0.4392	0.4387
414060	2.104	1.18	3.292	3.601	2.245	1.527	2.5	1.134	7.423	3.513	7.365	2.79	2.314	3.96	6.827
101929950	20.68	12.99	36.19	36.72	15.42	14.22	24.05	13.46	44.39	21.61	38.25	14.62	21.4	22.46	26.45
102723859	9.951	5.591	17.77	18.64	9.644	7.363	10.74	5.823	24.42	10.81	21.27	7.81	9.95	12.05	16.83
102723933	0.4082	0.132	1.084	0.9977	0.5921	0.3021	0.6592	0.1514	0.6796	0.1853	0.1947	0.2094	0.8735	0.1958	0.1956
729873	2.666	1.336	4.357	4.989	2.948	2.071	3.085	1.508	9.617	4.265	8.902	3.522	2.781	4.86	8.206
440434	29.85	18.16	52.13	55.07	24.1	21.08	33.57	17.42	55.86	29.71	52.8	23.72	29.8	32.37	38.31
105371760	0	0	0.1987	0	0	0	0	0	0	0	0.1428	0	0.1602	0	0
84311	54.45	23.22	82.6	94.09	64.2	38.01	46.98	22.71	45.5	23.49	64.85	29.19	53.5	51.74	60.78
440435	0.06574	0.03188	0.1636	0.1255	0.05364	0.06689	0.1504	0.01829	1.031	0.3804	1.482	0.3794	0.1583	1.608	0.3465
30837	13.95	7.577	33.64	37.3	8.422	9.88	17.84	9.258	25.41	12.29	23.07	10.75	18.38	22.51	37.7
57636	17.83	10.5	79.44	48.23	17.26	37.09	20.67	15.29	17.13	12.88	16.6	11.31	25.54	21.53	14.63
101929494	0.8027	2.249	2.574	1.716	1.843	6.038	0.432	2.382	0.5939	0.2428	0.3829	3.843	0.5725	1.283	0.3845
80725	1.79	3.149	3.27	3.473	0.1118	0.03112	2.46	4.342	3.244	5.42	2.748	2.704	3.239	4.922	4.667
105371761	0	0.05852	0.4806	0.4425	0	0	0.2923	0.06716	0.3014	0.493	0.4318	0.2787	0.5811	0.6947	0.6072
100170841	18.09	6.761	8.675	11.73	3.809	0.4452	15.34	5.82	10.76	4.704	9.889	5.722	12.03	13.76	6.762
105371764	4.998	7.491	4.071	6.871	7.909	2.017	2.568	6.827	3.026	5.568	4.226	7.693	5.105	4.25	2.612
105371763	4.032	1.339	4.508	5.569	2.303	0.9401	3.746	1.619	7.019	2.256	8.774	2.069	2.925	5.246	2.858
100616203	0	0	0	0.6574	0	0	0	0	0	0.9766	1.026	0	1.151	0	0
4302	54.45	40.4	77.91	81.04	22.34	16.45	69.23	48.99	93.84	66.81	133.5	66.33	68.69	103.8	64.45
105371762	3.687	0.8512	4.194	6.275	0.5729	0.5846	6.52	1.563	10.52	4.541	13.06	4.864	6.199	16.67	6.56
100616153	0	0	0	1.587	0	0	0	0.9634	0	0	1.239	1.332	0	0	1.244
284106	45.12	24.44	49.96	51.45	34.48	16.66	48.77	31.88	38.09	25.82	54.36	32.46	55.95	52.66	54.29
7703	40.26	24.76	37.84	43.48	20.48	12.34	50.4	34.53	47.83	32.68	72.37	39.31	53.49	60.8	47.8
100287808	1.607	1.128	2.298	2.793	0.7232	0.2665	2.415	1.582	2.49	1.534	5.602	2.785	2.015	3.587	1.991
100189176	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9764	0
5691	501.8	257.6	560.2	601.1	340.9	164.8	498.5	273	241.4	149.4	237.1	148.3	446.4	289.6	337.8
8396	57.99	32.33	121.1	106.3	41.75	39.86	68.89	40.33	53.03	36.03	65.17	39.24	73.85	71.77	84.23
54883	24.74	15.15	40.67	42.48	24.26	17.98	23.51	17.31	32.34	22.28	42.25	35.6	22.62	25.27	29.6
100616416	0	0	0.9087	0	0	0	0	0	0	0	0	0	0	0	0
388381	0	0	0.0883	0.0813	0.4825	0	0	0	0	0	0	0	0	0.1277	0.1275
9349	311.7	319.2	375.2	497.5	549.8	313.7	299.5	252	454.3	320.5	535.5	416.6	280.9	417.4	449.8
109617002	4.835	2.885	6.294	7.158	2.427	3.303	1.802	1.242	6.192	2.025	3.725	2.862	1.791	2.676	8.553
619505	7.173	6.59	10.15	8.304	4.517	5.447	7.925	4.201	11.94	3.598	7.563	3.486	0.6059	4.346	3.256
100189435	0	0.6762	0	0	0	0	0	0	0	0	0.9979	0	0	0	0
100189052	0	0.6762	0	0	0	0	0	0	0	0	0	0	0	0	0
100189090	0	0.6762	0	0	0	0	1.126	0	0	2.848	0	0	0	0	1.002
3927	124.8	76.17	232.9	219.3	156.2	157.2	158.8	112.9	118.9	85.98	128.4	100.7	163.2	137.3	168.3
102465467	0	0	0.7809	1.438	0	0	0	0	0	0	0	0	0	0	0
100505576	0.9112	0.4352	0.9882	0.536	1.613	0.7396	0.6149	0.3935	3.328	1.148	4.729	1.695	0.3274	0.8807	0.6059
494188	0	0	0	0.03574	0	0	0	0	0	0	0	0	0	0	0
105371767	0	0	0	0.04343	0.07733	0	0	0	0	0	0.03391	0	0	0	0
105371766	0	0	0.17	0.313	0.1858	0.1896	0	0.1901	0	0	0.2444	0	0	0.2458	0
342666	0.01403	0	0.0698	0.1157	0	0	0	0	0	0	0	0	0.02251	0.02018	0.02016
100131347	0.6099	0.338	2.407	2.715	2.18	0.7495	0.4221	0.2667	0.9791	0.5635	1.714	0.2347	0.4894	1.223	0.3757
57125	0.1934	0.1641	0.9707	0.8938	29.41	13.76	0.3253	0.1525	0.4964	0.384	0.7496	0.1365	0.194	0.4639	0.08108
100189105	0	0.6762	0	0	0	0	0	0	0	0	0	0	0	0	0
100189414	0	0.6762	0	0	0	0	0	0	0	0	0	0	0	0	1.002
390790	0	0	0	0	0.05804	0	0	0	0	0	0	0	0	0	0
105371768	0.2839	0.2753	0.3431	0.3345	0.2427	0.3376	0.2947	0.3837	0.844	0.497	0.6384	0.3433	0.4231	0.4085	0.6412
782	6.918	6.604	8.449	9.309	6.198	5.252	7.815	7.568	27.37	14.44	20.24	7.464	8.534	16.51	19.76
6143	1286	1069	1466	1828	2003	1044	1367	1076	1546	1220	1954	1372	1281	1437	1909
342667	20.06	15.54	1.462	1.189	8.02	0.01583	26.34	16.92	39.36	13.3	26.16	8.626	27.6	28.48	20.21
101929578	0	0.04105	0	0.0388	0	0	0	0	0	0.05764	0	0.06516	0	0	0.06085
84961	6.832	5.566	12.25	12.41	6.687	6.158	8.254	5.178	9.985	5.384	9.219	5.344	6.685	10.06	13.33
113839521	0.4565	0	0	0.4183	0	0	0	0	0	0	0	0.7026	0	0	0.656
5469	59.78	29.66	68.83	66.64	26.05	31.15	67.3	39.52	47.6	30.67	49.05	26.32	71.67	54.03	64.69
51755	21.69	11.46	28.59	29.41	13.53	13.69	22.84	14.17	20.95	10.86	20.86	12.75	25.73	17.31	25.67
